id,Tanggal / Waktu Kejadian,Minggu,Bulan,Tahun,Kode Provinsi,Provinsi,Kode Kabupaten,Kabupaten,Kode Jenis Kejadian,Nama Kejadian,Jenis Bencana,is_bencana,Jumlah Kejadian,Meninggal,Hilang,Luka / Sakit,menderita_mengungsi,Rumah Rusak Berat,Rumah Rusak Sedang,Rumah Rusak Ringan,Rumah Terendam,Satuan Pendidikan Rusak,Rumah Ibadat Rusak,Fasilitas Pelayanan Kesehatan Rusak,Kantor Rusak,Jembatan Rusak
4953e43a-c4cc-4704-919f-50add8571b71,2026-05-08 10:00:00.410,19,5,2026,73,Sulawesi Selatan,73.24,Luwu Timur,1010,Banjir,Banjir,True,1.0,0,0,0,30,0,0,0,6,0,0,0,0,0
9a5e80a0-82e8-422c-a680-8cc1cd76cb6a,2026-05-08 07:25:00.602,19,5,2026,73,Sulawesi Selatan,73.17,Luwu,1010,Banjir,Banjir,True,1.0,0,0,0,475,0,0,0,95,0,0,0,0,0
f7279dc2-2c5b-483f-80fa-50f0fd13a99d,2026-04-12 01:00:00.842,15,4,2026,73,Sulawesi Selatan,73.24,Luwu Timur,1010,Banjir,Banjir,True,1.0,0,0,0,193,0,0,0,48,0,0,0,0,0
02bd4a22-fbe9-4ab4-b1be-4e2fb6aac917,2026-04-08 22:30:00.891,15,4,2026,73,Sulawesi Selatan,73.22,Luwu Utara,1010,Banjir,Banjir,True,1.0,0,0,0,930,0,0,0,79,0,0,0,0,0
c38d8564-ffd1-41ec-a3ea-7d3ee45ab4d1,2026-03-31 22:00:00.540,14,3,2026,73,Sulawesi Selatan,73.24,Luwu Timur,1010,Banjir,Banjir,True,1.0,0,0,0,84,0,0,0,19,0,0,0,0,0
c3f29b09-b6b4-4130-bb73-15afb5d189a7,2025-11-26 00:00:00.312,48,11,2025,73,Sulawesi Selatan,73.24,Luwu Timur,1010,Banjir,Banjir,True,1.0,0,0,0,65,0,0,0,12,0,0,0,0,0
46a29a65-1f4c-4d61-8881-1ec529a37359,2025-10-26 01:00:00.179,43,10,2025,73,Sulawesi Selatan,73.22,Luwu Utara,1010,Banjir,Banjir,True,1.0,0,0,0,945,0,0,0,235,0,0,0,0,0
39c8d279-0d8a-4583-acad-ceb538a04666,2025-09-11 01:00:00.120,37,9,2025,73,Sulawesi Selatan,73.17,Luwu,1010,Banjir,Banjir,True,1.0,0,0,0,125,0,0,0,25,0,0,0,0,0
3e932877-1d28-4146-87c2-4e00c25d375d,2025-07-26 08:13:07.252,30,7,2025,73,Sulawesi Selatan,73.24,Luwu Timur,1010,Banjir,Banjir,True,1.0,0,0,0,270,0,0,0,54,0,0,0,0,0
72486530-26bd-4038-bc54-42600180d1c7,2025-07-10 19:00:00.598,28,7,2025,73,Sulawesi Selatan,73.24,Luwu Timur,1010,Banjir,Banjir,True,1.0,0,0,0,200,0,0,0,0,0,0,0,0,0
f9e62a56-386d-401b-ad14-9ab7efaaaf6c,2025-06-07 18:30:00.075,23,6,2025,73,Sulawesi Selatan,73.22,Luwu Utara,1010,Banjir,Banjir,True,1.0,0,0,0,125,0,0,0,25,0,0,0,0,0
fa42076c-981b-480b-a6d2-6ffa1743feef,2025-06-01 02:15:00.000,22,6,2025,73,Sulawesi Selatan,73.17,Luwu,1010,Banjir,Banjir,True,1.0,0,0,0,2200,0,0,0,440,0,0,0,0,0
c913b06c-142f-429b-9c49-a83e2c024cca,2025-05-29 22:00:00.000,22,5,2025,73,Sulawesi Selatan,73.17,Luwu,1010,Banjir,Banjir,True,1.0,0,0,0,6500,0,0,0,1300,0,0,0,0,0
0ee7031a-c743-4f25-bf66-a5e74eb83db3,2025-05-17 11:14:00.000,20,5,2025,73,Sulawesi Selatan,73.17,Luwu,1010,Banjir,Banjir,True,1.0,0,0,0,2025,0,0,0,405,0,0,0,0,0
09fa7ffc-ce62-49e9-a630-8acaed3d7c2b,2025-05-12 04:00:00.000,20,5,2025,73,Sulawesi Selatan,73.22,Luwu Utara,1010,Banjir,Banjir,True,1.0,0,0,0,1947,0,0,0,379,0,0,0,0,0
108a515f-5e1f-4fec-a0ed-70706217f84c,2025-05-10 14:36:00.000,19,5,2025,73,Sulawesi Selatan,73.17,Luwu,1010,Banjir,Banjir,True,1.0,0,0,0,4950,0,0,0,990,0,0,0,0,0
a0b5f11f-1fe6-41c6-aa84-69c4524b6cec,2025-04-22 19:53:00.000,17,4,2025,73,Sulawesi Selatan,73.17,Luwu,1010,Banjir,Banjir,True,1.0,0,0,0,175,0,0,0,35,0,0,0,0,0
cfbe66aa-4e25-42d9-ba6c-4f4c7f6aae6e,2025-04-13 21:15:00.000,15,4,2025,73,Sulawesi Selatan,73.17,Luwu,1010,Banjir,Banjir,True,1.0,0,0,0,4000,0,0,0,800,0,0,0,0,0
f97d71ee-1b15-440d-b8a2-bbe71cc247e7,2025-04-11 12:00:00.000,15,4,2025,73,Sulawesi Selatan,73.17,Luwu,1010,Banjir,Banjir,True,1.0,0,0,0,500,0,0,0,100,0,0,0,0,0
2bda44e9-e0dc-4cb5-b585-9782c71be7bd,2025-04-10 04:15:00.000,15,4,2025,73,Sulawesi Selatan,73.17,Luwu,1010,Banjir,Banjir,True,1.0,0,0,0,3007,0,0,0,600,0,0,0,0,0
b9b9d1a9-be90-439e-827c-66788930537f,2025-04-04 21:15:00.000,14,4,2025,73,Sulawesi Selatan,73.17,Luwu,1010,Banjir,Banjir,True,1.0,0,0,0,350,0,0,0,70,0,0,0,0,0
3d77d844-51e6-40bf-b1b1-840cf2f175ae,2025-04-01 02:00:00.000,14,4,2025,73,Sulawesi Selatan,73.24,Luwu Timur,1010,Banjir,Banjir,True,1.0,0,0,0,999,0,0,0,227,0,0,0,0,1
9159353f-ffbe-4d52-9010-94d3ca8caa22,2025-03-21 19:10:00.000,12,3,2025,73,Sulawesi Selatan,73.17,Luwu,1010,Banjir,Banjir,True,1.0,0,0,0,250,0,0,0,50,0,0,0,0,0
89256bae-4c95-4745-a906-264fa1d5cad7,2025-03-18 16:55:00.000,12,3,2025,73,Sulawesi Selatan,73.17,Luwu,1013,Banjir dan Tanah Longsor,Banjir,True,1.0,0,0,0,800,0,0,0,160,0,0,0,0,0
5a10c62e-0d96-4e41-ac4c-c20ccdf33e03,2025-03-14 00:00:00.000,11,3,2025,73,Sulawesi Selatan,73.24,Luwu Timur,1010,Banjir,Banjir,True,1.0,0,0,0,95,0,0,0,19,0,0,0,0,0
0e4e510e-c552-40d4-9353-c0e09f8b9a2b,2025-03-06 03:00:00.000,10,3,2025,73,Sulawesi Selatan,73.22,Luwu Utara,1010,Banjir,Banjir,True,1.0,0,0,0,952,0,0,0,598,0,0,0,0,0
dad42985-e68a-442d-9e14-667baac4d5f0,2025-03-04 02:55:00.000,10,3,2025,73,Sulawesi Selatan,73.17,Luwu,1010,Banjir,Banjir,True,1.0,0,0,0,2435,0,0,0,487,0,0,0,0,0
8f8c3f3b-9b86-4b5e-bcb8-b0b156e0fe7c,2025-02-26 19:00:00.000,9,2,2025,73,Sulawesi Selatan,73.24,Luwu Timur,1010,Banjir,Banjir,True,1.0,0,0,0,100,0,0,0,17,0,0,0,0,0
4a35a9de-b60a-4056-847d-76b8dcc3c1c7,2025-02-04 16:25:00.000,6,2,2025,73,Sulawesi Selatan,73.17,Luwu,1011,Banjir Rob,Banjir,True,1.0,0,0,0,200,0,0,0,40,0,0,0,0,0
76f6aabe-139f-4543-8598-d4ed9c6f6a95,2025-02-01 16:00:00.000,5,2,2025,73,Sulawesi Selatan,73.22,Luwu Utara,1010,Banjir,Banjir,True,1.0,0,0,0,3268,0,0,0,874,0,0,0,0,0
38a8c6e8-acdf-4fe5-aa33-c725e5e39f70,2025-01-29 17:30:00.000,5,1,2025,73,Sulawesi Selatan,73.17,Luwu,1010,Banjir,Banjir,True,1.0,0,0,0,100,0,0,0,20,0,0,0,0,0
72262087-1841-482c-b7d7-d8f6ee6120bf,2025-01-21 17:30:00.000,4,1,2025,73,Sulawesi Selatan,73.24,Luwu Timur,1010,Banjir,Banjir,True,1.0,0,0,0,50,0,0,0,10,0,0,0,0,0
b265eed1-f532-4b8e-82d3-efa8f180ae6a,2025-01-20 16:00:00.000,4,1,2025,73,Sulawesi Selatan,73.22,Luwu Utara,1010,Banjir,Banjir,True,1.0,0,0,0,745,0,0,0,386,0,0,0,0,0
4ebcbae2-381d-4668-bacd-691794806419,2025-01-19 21:00:00.000,3,1,2025,73,Sulawesi Selatan,73.22,Luwu Utara,1010,Banjir,Banjir,True,1.0,0,0,0,298,0,0,0,94,0,0,0,0,0
04942584-87c6-4e2e-afb3-a243b31e840f,2025-01-15 01:00:00.000,3,1,2025,73,Sulawesi Selatan,73.22,Luwu Utara,1010,Banjir,Banjir,True,1.0,0,0,0,885,0,0,0,177,0,0,0,0,0
11e97d24-9160-4190-aa82-c9c1d08ca25e,2025-01-05 19:00:00.000,1,1,2025,73,Sulawesi Selatan,73.22,Luwu Utara,1010,Banjir,Banjir,True,1.0,0,0,0,140,0,0,0,50,0,0,0,0,0
1bf9d139-1710-47f6-ac08-5d37486f94eb,2024-12-13 21:30:00.000,50,12,2024,73,Sulawesi Selatan,73.17,Luwu,1010,Banjir,Banjir,True,1.0,0,0,0,100,0,0,0,20,0,0,0,0,0
7a0e7861-3b47-4991-bc57-c11d41948efa,2024-12-12 18:30:00.000,50,12,2024,73,Sulawesi Selatan,73.17,Luwu,1010,Banjir,Banjir,True,1.0,0,0,0,50,0,0,0,10,0,0,0,0,0
acd440a2-19ef-4460-96ff-b36e72f428a3,2024-12-05 00:45:00.000,49,12,2024,73,Sulawesi Selatan,73.17,Luwu,1010,Banjir,Banjir,True,1.0,0,0,0,710,0,0,0,142,0,0,0,0,0
6c0bb31f-09fa-4f06-97d6-a312fe320f86,2024-11-13 04:00:00.000,46,11,2024,73,Sulawesi Selatan,73.22,Luwu Utara,1010,Banjir,Banjir,True,1.0,0,0,0,1525,0,0,0,473,0,0,0,0,0
c0229f79-da93-402c-975d-048f35933ad9,2024-10-10 22:00:00.000,41,10,2024,73,Sulawesi Selatan,73.22,Luwu Utara,1010,Banjir,Banjir,True,1.0,0,0,0,268,0,0,0,90,0,0,0,0,0
eb80ffea-d778-4d57-b245-2b04e8004b6d,2024-09-07 04:15:00.000,36,9,2024,73,Sulawesi Selatan,73.17,Luwu,1010,Banjir,Banjir,True,1.0,0,0,0,175,0,0,0,0,0,0,0,0,0
0485b2ee-0fd3-4441-bb76-66b83165f777,2024-09-06 04:00:00.000,36,9,2024,73,Sulawesi Selatan,73.24,Luwu Timur,1010,Banjir,Banjir,True,1.0,0,0,0,160,0,0,0,40,0,0,0,0,0
b668385b-cab5-4c43-985c-62f4e8bbf111,2024-08-06 23:00:00.000,32,8,2024,73,Sulawesi Selatan,73.17,Luwu,1010,Banjir,Banjir,True,1.0,0,0,0,1875,0,0,0,375,0,0,0,0,0
430e09cb-b061-43d7-8faf-b6e17b1583a5,2024-07-16 04:30:00.000,29,7,2024,73,Sulawesi Selatan,73.17,Luwu,1010,Banjir,Banjir,True,1.0,0,0,0,1735,0,0,0,347,0,0,0,0,0
e427e742-2368-4a72-8982-052ea87119ea,2024-07-15 19:00:00.000,29,7,2024,73,Sulawesi Selatan,73.22,Luwu Utara,1010,Banjir,Banjir,True,1.0,0,0,0,4632,0,0,0,1289,0,0,0,0,0
fa019202-9436-43bf-a5b7-abda61dabdbd,2024-07-07 04:30:00.000,27,7,2024,73,Sulawesi Selatan,73.17,Luwu,1010,Banjir,Banjir,True,1.0,0,0,0,3450,0,0,0,690,0,0,0,0,0
059812a2-9201-4311-8c72-2fd7d15f2c26,2024-07-07 00:00:00.000,27,7,2024,73,Sulawesi Selatan,73.22,Luwu Utara,1010,Banjir,Banjir,True,1.0,0,0,0,20520,0,0,0,2981,0,0,0,0,0
d3f4cd9c-db1b-4d87-91df-79697a1ee2cf,2024-07-01 04:30:00.000,27,7,2024,73,Sulawesi Selatan,73.17,Luwu,1010,Banjir,Banjir,True,1.0,0,0,0,350,0,0,0,70,0,0,0,0,0
ec9b6c10-3b99-41a6-8e09-2098b2e1a388,2024-06-04 04:30:00.000,23,6,2024,73,Sulawesi Selatan,73.17,Luwu,1010,Banjir,Banjir,True,1.0,0,0,0,600,0,0,0,0,0,0,0,0,0
6a6107a9-908b-47b9-8c31-563ab5aef1e6,2024-06-04 03:00:00.000,23,6,2024,73,Sulawesi Selatan,73.22,Luwu Utara,1010,Banjir,Banjir,True,1.0,0,0,0,661,0,0,0,135,0,0,0,0,0
05d0156e-e3b7-4493-8f63-f718943724dc,2024-06-03 22:30:00.000,23,6,2024,73,Sulawesi Selatan,73.17,Luwu,1010,Banjir,Banjir,True,1.0,0,0,0,175,0,0,0,35,0,0,0,0,0
e49001e3-caae-44c8-8e70-a32c243d51ad,2024-06-03 09:00:00.000,23,6,2024,73,Sulawesi Selatan,73.22,Luwu Utara,1010,Banjir,Banjir,True,0.5,0,0,0,215,0,0,0,38,0,0,0,0,0
8fb76890-d0de-4279-9531-27173ea9481c,2024-06-03 07:45:00.000,23,6,2024,73,Sulawesi Selatan,73.22,Luwu Utara,1010,Banjir,Banjir,True,0.5,0,0,0,470,0,0,0,94,0,0,0,0,0
4b67c100-4e53-4a25-8ef3-7274ea63bafb,2024-06-02 02:00:00.000,22,6,2024,73,Sulawesi Selatan,73.17,Luwu,1010,Banjir,Banjir,True,1.0,0,0,0,1300,0,0,0,209,0,0,0,0,0
4a2fa8be-2917-4acd-8f90-3e813dbcbd59,2024-05-27 07:00:00.000,22,5,2024,73,Sulawesi Selatan,73.22,Luwu Utara,1010,Banjir,Banjir,True,1.0,0,0,0,9579,0,0,0,2849,0,0,0,0,0
1f650457-a3c0-4caf-8af8-68e49b491da4,2024-05-26 04:00:00.000,21,5,2024,73,Sulawesi Selatan,73.17,Luwu,1010,Banjir,Banjir,True,1.0,0,0,0,475,0,0,0,95,0,0,0,0,0
336bf130-ba5d-41fe-923a-1bd044c74f75,2024-05-23 22:30:00.000,21,5,2024,73,Sulawesi Selatan,73.22,Luwu Utara,1010,Banjir,Banjir,True,1.0,0,0,0,7693,0,0,0,2039,0,0,0,0,0
a84ea1a9-5ba1-490d-b1a5-81e974a8eb95,2024-05-03 00:17:00.000,18,5,2024,73,Sulawesi Selatan,73.17,Luwu,1010,Banjir,Banjir,True,1.0,5,0,61,23548,108,46,118,4308,0,0,0,0,4
8b06cc63-8cb4-466e-aa5f-aa81784caff4,2024-04-26 00:55:00.000,17,4,2024,73,Sulawesi Selatan,73.17,Luwu,1010,Banjir,Banjir,True,1.0,0,0,0,100,0,0,0,25,0,0,0,0,0
d52895da-5816-44ce-a045-19259814686f,2024-04-24 21:00:00.000,17,4,2024,73,Sulawesi Selatan,73.22,Luwu Utara,1010,Banjir,Banjir,True,0.3333333333333333,0,0,0,1537,0,0,0,590,0,0,0,0,0
bd031eb0-2ec5-4fb3-8f1b-65d75fa4677a,2024-04-24 12:00:00.000,17,4,2024,73,Sulawesi Selatan,73.22,Luwu Utara,1010,Banjir,Banjir,True,0.3333333333333333,0,0,0,3576,0,0,0,375,0,0,0,0,0
0847918a-91f3-492d-913a-dbae57076ea3,2024-04-24 03:00:00.000,17,4,2024,73,Sulawesi Selatan,73.22,Luwu Utara,1010,Banjir,Banjir,True,0.3333333333333333,0,0,0,6054,0,0,0,952,0,0,0,0,0
07357fff-6f73-4392-b351-199e4f6dced3,2024-04-23 19:30:00.000,17,4,2024,73,Sulawesi Selatan,73.22,Luwu Utara,1010,Banjir,Banjir,True,0.25,0,0,0,150,0,0,0,57,0,0,0,0,0
f23ecb48-1d28-441e-b44c-69a83deaed66,2024-04-23 18:00:00.000,17,4,2024,73,Sulawesi Selatan,73.22,Luwu Utara,1010,Banjir,Banjir,True,0.25,0,0,0,6043,0,0,0,496,0,0,0,0,0
ae44213d-15b3-48a1-906b-b1443d90357a,2024-04-23 02:00:00.000,17,4,2024,73,Sulawesi Selatan,73.17,Luwu,1010,Banjir,Banjir,True,1.0,0,0,0,610,0,0,0,122,0,0,0,0,0
6c94d2bc-5ca3-484f-be35-86c41e11e9b7,2024-04-23 01:00:00.000,17,4,2024,73,Sulawesi Selatan,73.22,Luwu Utara,1010,Banjir,Banjir,True,0.25,0,0,0,644,0,0,0,156,0,0,0,0,0
768205aa-4f43-417c-86f6-fcae567fc470,2024-04-23 01:00:00.000,17,4,2024,73,Sulawesi Selatan,73.22,Luwu Utara,1010,Banjir,Banjir,True,0.25,0,0,0,500,0,0,0,70,0,0,0,0,0
5267b3f9-291d-4167-8d1a-582e4f661c51,2024-04-22 23:00:00.000,17,4,2024,73,Sulawesi Selatan,73.22,Luwu Utara,1010,Banjir,Banjir,True,0.25,0,0,0,9141,1,0,0,2460,0,0,0,0,0
bb1a586d-2e70-43b0-8b6f-50dabd281951,2024-04-22 22:30:00.000,17,4,2024,73,Sulawesi Selatan,73.22,Luwu Utara,1010,Banjir,Banjir,True,0.25,0,0,0,27967,0,0,0,7908,0,0,0,0,6
988b8eb4-321d-466f-83f0-5021c55b81c4,2024-04-22 22:00:00.000,17,4,2024,73,Sulawesi Selatan,73.22,Luwu Utara,1010,Banjir,Banjir,True,0.25,0,0,0,161,0,0,0,41,0,0,0,0,0
fe0a3e81-94dc-44d1-81a5-a3b8e9dde210,2024-04-22 20:00:00.000,17,4,2024,73,Sulawesi Selatan,73.22,Luwu Utara,1010,Banjir,Banjir,True,0.25,0,0,0,560,0,0,0,110,0,0,0,0,0
daa5effb-b838-4ba2-b879-b7f9ad8deb17,2024-04-16 00:00:00.000,16,4,2024,73,Sulawesi Selatan,73.17,Luwu,1010,Banjir,Banjir,True,1.0,0,0,0,1020,0,0,0,204,0,0,0,0,0
99c0ab60-2857-460d-9ff1-75489c86bd89,2024-04-14 02:00:00.000,15,4,2024,73,Sulawesi Selatan,73.22,Luwu Utara,1010,Banjir,Banjir,True,1.0,0,0,0,105,0,0,0,37,0,0,0,0,1
9b5c6b1c-4965-4d71-b2f3-516c985519d1,2024-04-09 07:00:00.000,15,4,2024,73,Sulawesi Selatan,73.17,Luwu,1010,Banjir,Banjir,True,1.0,0,0,0,100,0,0,0,20,0,0,0,0,0
38c51c2a-4fc9-4da3-b598-b34bb74e5e68,2024-04-07 14:00:00.000,14,4,2024,73,Sulawesi Selatan,73.17,Luwu,1010,Banjir,Banjir,True,1.0,0,0,0,2500,0,0,0,500,0,0,0,0,0
88b91d1e-534d-475d-928c-7e09032fe87c,2024-03-30 13:30:00.000,13,3,2024,73,Sulawesi Selatan,73.22,Luwu Utara,1010,Banjir,Banjir,True,1.0,0,0,0,1095,0,0,0,205,0,0,0,0,0
50b79da4-710a-48b8-a878-8812562e80ad,2024-03-29 00:00:00.000,13,3,2024,73,Sulawesi Selatan,73.17,Luwu,1010,Banjir,Banjir,True,1.0,0,0,0,1570,0,0,0,314,0,0,0,0,0
5202fe0e-11c0-40d3-b7ed-f714a78b4dcd,2024-03-25 17:00:00.000,13,3,2024,73,Sulawesi Selatan,73.22,Luwu Utara,1010,Banjir,Banjir,True,1.0,0,0,0,105,0,1,0,234,0,0,0,0,0
91010623-5040-42c5-966b-5a7485dc008e,2024-03-10 11:00:00.000,10,3,2024,73,Sulawesi Selatan,73.22,Luwu Utara,1010,Banjir,Banjir,True,1.0,0,0,0,1116,0,0,0,100,0,0,0,0,0
1b7143bc-0e82-443f-b926-b864c9659873,2024-03-08 01:00:00.000,10,3,2024,73,Sulawesi Selatan,73.22,Luwu Utara,1010,Banjir,Banjir,True,1.0,0,0,0,3302,0,0,0,593,0,0,0,0,0
8935f593-f972-44e0-b492-be1a11768539,2024-03-07 00:00:00.000,10,3,2024,73,Sulawesi Selatan,73.22,Luwu Utara,1010,Banjir,Banjir,True,1.0,0,0,0,695,0,0,0,120,0,0,0,0,0
851f60b0-1be2-40a7-bad4-eefa0fb26bc1,2024-02-18 06:00:00.000,7,2,2024,73,Sulawesi Selatan,73.22,Luwu Utara,1010,Banjir,Banjir,True,1.0,0,0,0,770,0,0,0,267,0,0,0,0,0
b075f1b2-8a5e-428c-916f-18e0cd268eeb,2024-01-16 04:10:00.000,3,1,2024,73,Sulawesi Selatan,73.24,Luwu Timur,1010,Banjir,Banjir,True,1.0,0,0,0,340,0,0,0,68,0,0,0,0,0
aab0187b-0efb-4568-933e-e613bf76ed78,2024-01-14 20:00:00.000,2,1,2024,73,Sulawesi Selatan,73.17,Luwu,1010,Banjir,Banjir,True,1.0,0,0,0,605,0,0,0,121,0,0,0,0,0
338906a6-6589-4412-914f-cb903d4c5a0f,2023-10-19 05:00:00.000,42,10,2023,73,Sulawesi Selatan,73.22,Luwu Utara,1010,Banjir,Banjir,True,1.0,0,0,0,768,0,0,0,256,0,0,0,0,0
ec330f3f-ea6a-459c-97f2-735a5548b40a,2023-09-06 02:00:00.000,36,9,2023,73,Sulawesi Selatan,73.22,Luwu Utara,1010,Banjir,Banjir,True,1.0,0,0,0,484,0,0,0,125,0,0,0,0,0
e1d1bc9f-de52-43db-828f-bd1a1b72660c,2023-07-08 09:00:00.000,27,7,2023,73,Sulawesi Selatan,73.17,Luwu,1010,Banjir,Banjir,True,1.0,0,0,0,0,0,0,0,50,0,0,0,0,0
e1dfb6b0-685f-46ea-93c5-25c7b78a56eb,2023-05-10 19:00:00.000,19,5,2023,73,Sulawesi Selatan,73.22,Luwu Utara,1010,Banjir,Banjir,True,1.0,0,0,0,287,0,0,0,21,0,0,0,0,0
